"","latlon","lat","lon","site_name","id","map","mean_storm_size","median_storm_size","sd_storm_size","storm_freq","map_reanalysis","mean_temp","median_temp","sd_temp","mean_storm_size_fy","median_storm_size_fy","sd_storm_size_fy","storm_freq_fy","map_reanalysis_fy"
"92","34.2-118.4",34.2,-118.4,"USA_Ca_Malibu_1",545,406,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,12.9976826060902,5.29726283368736,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849
"93","-33.93519.521",-33.935,19.521,"SA_Jonaskop_1",564,703,6.66709835169152,5.03150576392231,4.96746552788776,2.27998596121786,188.371571272362,17.591404179269,17.8340402776544,4.08425610701997,6.95582777658539,5.24083850788884,5.17481394615152,3.04358246738664,335.996003986831
"94","34.098-118.653",34.098,-118.653,"USA_Ca_SantaMonica_2",611,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"95","34.089-118.655",34.089,-118.655,"USA_Ca_SantaMonica_6",613,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"96","34.084-118.704",34.084,-118.704,"USA_Ca_SantaMonica_8",615,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"97","34.084-118.651",34.084,-118.651,"USA_Ca_SantaMonica_10",617,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"98","34.04-118.701",34.04,-118.701,"USA_Ca_SantaMonica_12",618,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"99","34.068-118.719",34.068,-118.719,"USA_Ca_SantaMonica_13",622,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"100","34.085-118.708",34.085,-118.708,"USA_Ca_SantaMonica_14",623,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"101","34.083-118.761",34.083,-118.761,"USA_Ca_SantaMonica_15",628,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"102","34.103-118.695",34.103,-118.695,"USA_Ca_SantaMonica_16",629,380,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"103","34.088-118.838",34.088,-118.838,"USA_Ca_SantaMonica_5",682,541,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"104","45.7633.066",45.763,3.066,"FR_Clermont_INRA",689,669,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,15.4689060557972,4.22959324134862,7.52004852191294,5.38801044072236,6.39840580339794,7.29510646550844,793.219182552673
"105","45.6973.002",45.697,3.002,"FR_Auvergne ",690,816,9.45640577867502,6.74006213185335,8.13080192643754,7.36545454545455,383.653295477545,16.3696649169922,16.3694406682794,3.75921753505284,7.52004852191294,5.38801044072236,6.39840580339794,7.29510646550844,793.219182552673
"106","9.283-79.975",9.283,-79.975,"PA_SanLorenzo",701,3100,12.3571347363329,9.22536745932038,11.1603771703138,19.3350325623175,3021.42623311318,26.06767810981,26.0281674471768,0.956021586783601,12.3571347363329,9.22536745932038,11.1603771703138,19.3350325623175,3021.42623311318
"107","25.55-80.217",25.55,-80.217,"USA_Fl_Biscayne",708,1294,12.7802043008724,7.93918279401789,14.1105117279939,10.1999081313925,1692.59662684241,24.3946206191687,25.0251642400568,3.62744611614238,12.7802043008724,7.93918279401789,14.1105117279939,10.1999081313925,1692.59662684241
"108","43.28311.583",43.283,11.583,"IT_Siena",709,910,11.9258043869927,7.92440381186845,11.7189661546125,4.9918414918415,492.200343114683,16.3016196024909,16.5398039384321,5.09639360575508,10.7835321212065,7.30992000724655,10.2997458165779,5.58062797297022,796.160670835567
"109","-28.43332.183",-28.433,32.183,"SA_Natal_KwaZulu_1",714,1057,11.597022141159,7.06784217745404,12.6809179859472,7.13756405283466,1106.43873364132,21.5555656472304,21.7622172962535,3.26055143623121,11.597022141159,7.06784217745404,12.6809179859472,7.13756405283466,1106.43873364132
"110","49.7-112.817",49.7,-112.817,"CA_Lethbridge",725,390,9.99008404586766,6.82561202038249,9.10599808024234,4.74866310160428,263.443832936051,14.8105603839695,15.1690346457741,4.44106845467741,7.84549436197857,5.11335207234052,7.55457826536253,3.44678766102525,423.327590701939
"111","40.2-112.933",40.2,-112.933,"USA_Ut_Dugway",726,200,9.20256555516689,6.51154520175293,7.45560718743601,2.54716981132076,179.269105956304,16.3550931325294,16.8816159335049,6.51466863635073,7.29669173900057,5.20092502749652,6.03750917796254,3.06366086193169,330.235588747108
"112","40.783-111.8",40.783,-111.8,"USA_Ut_RedButte_2",740,560,11.3995438612635,7.80906716308726,9.74974010217989,2.60772104607721,145.358840157206,15.9985028182585,16.4951994462446,4.43066103561216,7.75053435639383,5.55211540433282,6.59747010879301,4.71088132617439,515.147675503135
"113","40.6-111.583",40.6,-111.583,"USA_Ut_RedButte_3",744,952,12.5430873413945,9.77868595001796,9.43643196804159,2.05965909090909,75.926990957716,18.0237520853679,18.335823059082,3.31957437562695,7.75053435639383,5.55211540433282,6.59747010879301,4.71088132617439,515.147675503135
"114","40.783-111.783",40.783,-111.783,"USA_Ut_RedButte_4",745,667,11.589699110022,8.06173567707777,9.80175158161618,2.49834107498341,131.231747996077,16.3247656748164,16.8131292169744,4.28896148016563,7.75053435639383,5.55211540433282,6.59747010879301,4.71088132617439,515.147675503135
"115","46.167-123.533",46.167,-123.533,"USA_Or_Knappa",749,2311,12.3171778548917,8.60817691051952,10.9188625308973,6.70880681818182,561.561261360862,13.1292271989765,13.2505315607244,3.12671982608484,16.5464245064567,11.597138712479,15.3315277045581,11.1943368107303,2316.32727685675
"116","-31.75115.95",-31.75,115.95,"AU_Wa_Swan",751,868,11.7259739680867,8.50507319936614,9.79793313414058,5.40611232468408,816.852535526866,18.0123977622173,17.2951223200017,4.69391788290238,11.7259739680867,8.50507319936614,9.79793313414058,5.40611232468408,816.852535526866
"117","-32.9115.69",-32.9,115.69,"AU_Wa_Yalgorup",758,875,13.6226362256702,9.57385741555217,11.9763539442813,6.71801237163914,1163.25457242804,17.261336278177,16.4740958473899,4.56365104343658,13.6226362256702,9.57385741555217,11.9763539442813,6.71801237163914,1163.25457242804
"118","-32.317117.867",-32.317,117.867,"AU_Wa_Corrigin",769,375,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296,16.3937123066635,15.6991151289506,5.97842213128416,8.12576380165546,5.97712399321608,6.69884501281174,3.22199334462977,373.902963236296
"119","-31.4116.317",-31.4,116.317,"AU_Wa_Julimar",783,700,10.6183452636924,7.75411130352454,8.76080619690002,4.5145499458996,626.290622212011,17.4875637305071,16.740364074707,5.70640106341233,10.6183452636924,7.75411130352454,8.76080619690002,4.5145499458996,626.290622212011
"120","-20.1146.883",-20.1,146.883,"AU_Qld_Ravenswood",787,684,12.7167006322232,7.59076889498498,14.0379850260268,4.01937815160362,698.226944279433,23.0736392127474,23.6822162974964,4.11118448063695,12.7167006322232,7.59076889498498,14.0379850260268,4.01937815160362,698.226944279433
"121","38.18315.55",38.183,15.55,"IT_Messina",797,832,10.3519288752474,6.90232726247897,10.340770211418,6.05346140497724,842.812516434491,16.3987235613882,15.8078652121804,5.85602297400451,10.3519288752474,6.90232726247897,10.340770211418,6.05346140497724,842.812516434491
"122","45.63313.083",45.633,13.083,"IT_Triests",799,1015,18.2774760706057,10.3277398426805,20.6713479933191,6.34904601571268,973.667051290737,17.9393852293826,18.3281183416193,5.29933023985911,16.9033825721077,10.1582146870946,18.6486624879244,6.41326378539493,1371.10617543482
"123","35.033-83.45",35.033,-83.45,"USA_Nc_Coweeta_1",805,2500,9.66259544383721,7.03255368597721,8.60719479881257,12.0631578947368,794.035535045715,18.2749783383602,19.2388727361505,4.12199608098232,11.5777932539895,7.79216634596444,11.250703509383,10.8546536553498,1625.593108673
"124","44.2-122.25",44.2,-122.25,"USA_Or_BlueRiver",806,3550,10.0853440438859,7.30625164970248,8.30365086306978,5.29261363636364,313.076255446233,14.2681413598494,14.3749668468128,4.42238283127875,13.436648223707,9.5916027370417,11.8757506493588,10.8129248923096,1847.57804399842
"125","45.3335.5",45.333,5.5,"FR_Grenoble",812,937,11.3073420107,7.43505161567803,10.9532299191401,8.37124944021495,685.677843509068,15.8230475405648,15.9845797452059,4.75422481943175,10.0674351381959,6.76822506362276,9.47197754672522,8.87294367433599,1185.34259568007
"126","45.25.733",45.2,5.733,"FR_Bastille",813,1026,10.8206940935073,7.1070045655043,10.3156136429674,9.46853146853147,714.650013321425,15.0514269464666,15.198583984375,4.55321314943763,10.1992329450216,7.01211000697433,9.19372790132801,9.9512341016271,1338.96468032655
"127","43.811.2",43.8,11.2,"IT_Firenze",818,900,13.8498631095599,9.17878800421022,14.0634038483727,5.29023845007452,615.575138647935,16.2352216569926,16.4873703002929,5.35926128269065,12.7184206223113,8.46353281871416,12.6483951318332,5.9562317538738,972.036888256708
"128","43.43310.7",43.433,10.7,"IT_Lajatico",821,880,15.6128295902486,10.1109715024094,15.5651195474136,3.97831526271893,465.4906922768,17.7056378171283,18.0105431296608,4.54698636580961,13.1272472318624,8.69385958839716,12.9889998370272,4.94676724577915,832.35856116115
"129","43.717-122.333",43.717,-122.333,"USA_Or_Corvallis_2",824,1800,8.89860041157379,6.67447696656878,6.74222795148143,5.36112506278252,322.21277316451,13.3940710875331,13.5318045876243,4.92641246305423,10.849344713454,7.98429250240919,8.92169904532543,9.96246044546067,1402.32367359959
"130","43.7166666666667-122.333333333333",43.7166666666667,-122.333333333333,"",832,1800,8.89860041157379,6.67447696656878,6.74222795148143,5.36112506278252,322.21277316451,13.3940710875331,13.5318045876243,4.92641246305423,10.849344713454,7.98429250240919,8.92169904532543,9.96246044546067,1402.32367359959
"131","-21.34165.46",-21.34,165.46,"NC_Sarramea",841,1500,15.7394700784336,8.67178452719765,19.7889960477439,8.84006900353184,1809.36361598646,21.9435611208299,22.0445104425603,2.36308560759624,15.7394700784336,8.67178452719765,19.7889960477439,8.84006900353184,1809.36361598646
"132","-16.35145.17",-16.35,145.17,"AU_Qld_Nth_2",842,3100,18.325725288744,9.60110092017038,24.0270486242168,9.67714104893534,2260.43632628258,22.380992950551,22.7498481056907,2.69253497932239,18.325725288744,9.60110092017038,24.0270486242168,9.67714104893534,2260.43632628258
"133","-16.083145.4",-16.083,145.4,"AU_Qld_Nth_3",843,2500,18.325725288744,9.60110092017038,24.0270486242168,9.67714104893534,2260.43632628258,22.380992950551,22.7498481056907,2.69253497932239,18.325725288744,9.60110092017038,24.0270486242168,9.67714104893534,2260.43632628258
"134","10.7-84.117",10.7,-84.117,"CR_Volcan",844,4500,13.5961520105426,9.14607296179218,13.7156297617954,19.6327562623767,3357.45978763709,26.1658505894892,26.1411014903675,1.16635220588229,13.5961520105426,9.14607296179218,13.7156297617954,19.6327562623767,3357.45978763709
"135","-30.067-71.4",-30.067,-71.4,"CL_Coquimbo",845,2500,15.9966650167475,11.2358801421413,14.3679684714329,0.599601902700937,125.210529883127,13.3965265763773,13.7214318015359,3.07829422400167,15.9966650167475,11.2358801421413,14.3679684714329,0.599601902700937,125.210529883127
"136","-40.48172.3",-40.48,172.3,"NZ_Wakamarama",846,2400,9.9526249301514,6.80557686914902,9.10915378519903,10.0041871669763,1343.94777499413,14.2079365505897,14.0199967817827,2.44613824491991,9.9526249301514,6.80557686914902,9.10915378519903,10.0041871669763,1343.94777499413
"137","-42.52171",-42.52,171,"NZ_Sisland_2",847,3200,19.9220153232998,12.4829172496472,21.0380314637591,16.0129085517892,3099.86708601802,11.7666197384438,11.9177339033647,3.15503655397199,19.6924217419946,12.424032881602,20.8568335502618,15.655313067799,3849.20685711086
"138","-16.31145.15",-16.31,145.15,"AU_Qld_Nth_1",849,3100,18.325725288744,9.60110092017038,24.0270486242168,9.67714104893534,2260.43632628258,22.380992950551,22.7498481056907,2.69253497932239,18.325725288744,9.60110092017038,24.0270486242168,9.67714104893534,2260.43632628258
"139","-34.36151.1",-34.36,151.1,"AU_Nsw_Macquarie",850,1140,12.7375220366613,7.25294368563813,15.1393145757526,7.39322009676827,1254.38146793965,16.6115712170011,16.727153708718,4.15870173458949,12.7375220366613,7.25294368563813,15.1393145757526,7.39322009676827,1254.38146793965
"140","-29.2152.07",-29.2,152.07,"AU_Nsw_Nth",851,1500,10.5204350837791,6.95549346760593,10.3096457891813,7.44199212101862,761.598224681485,17.466001639922,17.6787974964488,4.0901823965852,10.3851025094677,6.7779795243934,10.3993841501921,6.49772574158382,921.14895479072
"141","37.78-122.717",37.78,-122.717,"USA_Ca_UCBG",852,580,18.0383313456408,11.624740049116,18.174861620795,4.10833146193577,940.35238043375,13.3877801800637,13.4370536110618,3.37337166620047,18.0383313456408,11.624740049116,18.174861620795,4.10833146193577,940.35238043375
"142","35135.7",35,135.7,"JP_Kyoto_2",853,1476,14.1468190366145,9.21859307944859,14.4846326535702,10.7393209200438,1330.23151266412,17.4476544060208,17.9210318825461,6.48385321762328,13.137899465256,8.37945546436293,13.6297428923382,10.6136292183002,1809.57649566236
"143","-22.047166.468",-22.047,166.468,"NC_Dzumac",855,1400,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825,21.1125974693616,21.201650723544,2.55165637802722,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825
"144","-21.37165.5",-21.37,165.5,"NC_Dogny",856,1500,15.7394700784336,8.67178452719765,19.7889960477439,8.84006900353184,1809.36361598646,21.9435611208299,22.0445104425603,2.36308560759624,15.7394700784336,8.67178452719765,19.7889960477439,8.84006900353184,1809.36361598646
"145","-22.1166.5",-22.1,166.5,"NC_Riviere",857,1300,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825,21.1125974693616,21.201650723544,2.55165637802722,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825
"146","43.1711.35",43.17,11.35,"IT_Tuscany",864,756,13.3403426988936,8.74730260778134,13.2175614945721,4.37638062871708,433.061145137392,18.1238928315998,18.3629333496093,4.78661474437145,11.7662530632502,7.96189831215253,11.2953346868896,5.28644223506114,806.049097612527
"147","35.167-111.517",35.167,-111.517,"USA_Az_Walnut",889,470,17.9963767987639,10.9034405108435,20.2084761854617,2.44249121044701,255.851273758961,13.6414230415655,14.0562289151278,4.92121777614765,11.3223225488634,6.91720676174472,13.4425802279948,3.83358103831942,568.837614850238
"148","32.167-107.6",32.167,-107.6,"USA_Nm_Rockhound",893,390,12.2504937077976,7.89800093974918,12.1242534219985,1.87265787647467,212.975714909326,18.9836582530629,19.7161057905717,6.4005674977316,10.7364900572894,6.67414181712295,10.9431159607678,1.87789028846743,270.447899184305
"149","13.833-61.05",13.833,-61.05,"LC_Petit",897,2187,7.9620977256895,5.93125753612681,6.6736559151921,11.9814282506176,1315.5432455484,27.0018250661302,27.1803943980823,0.861231931503996,7.9620977256895,5.93125753612681,6.6736559151921,11.9814282506176,1315.5432455484
"150","34.017-116.067",34.017,-116.067,"USA_Ca_Joshua",899,355,11.1101670011509,8.45341080022871,9.06962933383218,0.63672582397682,67.0116753266248,20.3782641429135,20.6502580122514,6.31138206489434,10.4054241155896,7.1195544590856,9.26521489004529,1.18729150929914,176.073552830775
"151","29.267-103.267",29.267,-103.267,"USA_Tx_BigBend",903,620,13.5601052850931,7.90687755379953,15.1896801253237,2.50581818181818,302.395631791382,24.757839860396,25.8513928500088,5.44749291169716,12.1880106874153,6.94935678721363,14.0361485714697,2.15423105975543,350.906026366847
"152","18.07-76.67",18.07,-76.67,"JM_BlueMnts",905,2213.2,12.5636785131515,7.54082805572332,15.0285126133823,14.1617806177653,2312.17329097681,23.8440177663505,23.9826141357421,1.29155326581731,12.5636785131515,7.54082805572332,15.0285126133823,14.1617806177653,2312.17329097681
"153","44.1-121.13",44.1,-121.13,"USA_Or_CrookedRiver",909,191.9,5.75360040650922,4.63440215754831,3.51880822654026,1.90748663101604,93.957977107853,14.9177652777198,15.1174708973278,4.91834618436563,5.1129237008574,4.07840101397596,3.09252653541281,2.96880754547496,300.039676006386
"154","31.88-104.8",31.88,-104.8,"USA_Tx_Guadalupe",913,431.1,13.5846264766007,8.14890687237494,14.402455907503,2.32159090909091,267.079727445061,20.4348528636586,21.2621154785156,5.44926991307349,11.6960315047128,6.8038935167715,12.9578549857935,2.04968866749689,323.767536920827
"155","48.37-122.52",48.37,-122.52,"USA_Wa_Fidalgo",915,685.4,7.23693395386841,5.68661090065937,5.05833398995418,4.10257656781721,219.18799018325,14.5586045357459,14.6193636807528,3.95967082926328,6.70622744764528,5.37112708843779,4.45804514454745,6.93306249106833,665.246668540987
"156","35.95-79.067",35.95,-79.067,"USA_Nc_DukeForest_1",917,1005,9.70302121187134,6.71306456227533,9.14629795587896,9.7564935064935,859.396410533624,19.1409249166734,20.481877968528,6.31932647470004,10.1758707969306,7.01741776905361,9.39642812413579,9.11790212931017,1215.46666252298
"157","34.7-76.667",34.7,-76.667,"USA_Nc_Carrot",919,1320,12.2982875841514,8.16124375179325,12.3804008168458,9.8784771189248,1458.93610884363,18.0825414961557,19.3631145130504,7.54070747509529,12.3910968546592,8.21538789070804,12.4200364298219,9.73158851029949,1557.7514534082
"158","-37.427175.72",-37.427,175.72,"NZ_Waikano",924,1198,12.860583705913,7.87448951561766,13.7250158192875,10.8081177428044,1526.86442642531,14.1844454386708,14.4285719438033,3.58778462194398,13.1475613694558,7.99632078396495,13.9980998665681,11.2703448135067,1920.42852083789
"159","-22.033166.467",-22.033,166.467,"NC_Sud_1",925,1072,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825,21.1125974693616,21.201650723544,2.55165637802722,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825
"160","-22.083166.447",-22.083,166.447,"NC_Sud_2",926,1072,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825,21.1125974693616,21.201650723544,2.55165637802722,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825
"161","-35.117176.208",-35.117,176.208,"NZ_Puke",929,1198,10.2272828162851,6.31545317830222,10.9242468108174,8.19343445685238,1146.88874160694,16.984865121106,16.7826753096147,2.50588669202538,10.2272828162851,6.31545317830222,10.9242468108174,8.19343445685238,1146.88874160694
"162","37.067-113.967",37.067,-113.967,"USA_Ut_StGeorge",931,500,8.73606753166997,6.22158197871282,7.59733024481199,2.25524475524476,193.160624544101,15.0095088142449,15.3078768643466,7.11040839178506,7.93124015946808,5.72406949687072,6.70358803241126,2.79122961027295,312.945289137894
"163","-34.427175.727",-34.427,175.727,"NZ_Waitakere",933,1240,10.3341063251691,6.40064591631844,10.7924270610662,7.96647816589429,1124.32283276936,17.4370955215763,17.2319696599787,2.44383493917644,10.3341063251691,6.40064591631844,10.7924270610662,7.96647816589429,1124.32283276936
"164","40.067-111.033",40.067,-111.033,"USA_Ut_Uinta_2",935,1200,12.4088915080094,9.41727572104851,9.76769414461507,2.32867132867133,96.9951601964359,14.4609274857528,14.6933703335849,3.30085316132626,7.28810146838845,5.37125643739604,5.94959058700526,4.99987138394954,528.12898732819
"165","66.9-152.547",66.9,-152.547,"USA_Ak_Bettles",937,320,6.60007664132776,5.60093705735529,3.79915221353952,5.56739811912226,86.3162204652128,12.7500459724833,12.7123494928533,3.46300651928235,5.60596540052738,4.47173665722155,3.48838055582115,3.53948104444399,359.790788057901
"166","24.717-77.783",24.717,-77.783,"BS_Andros",939,2250,10.841593598737,7.12240385801785,11.3900502820935,9.56016373027377,1374.23152027992,24.4998526974306,24.7863604458895,3.00100964499289,10.841593598737,7.12240385801785,11.3900502820935,9.56016373027377,1374.23152027992
"167","-38.898175.417",-38.898,175.417,"NZ_Wellington",944,1249,10.0027476530718,7.12649131024426,8.62249389692997,11.810253837843,1059.69310997255,13.8768810920825,14.0559910167347,3.28515077836139,10.3336100009708,7.43534425030124,8.78080469431961,12.5487536492252,1701.17725427402
"168","-22.0833333333333166.433333333333",-22.0833333333333,166.433333333333,"",947,1072,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825,21.1125974693616,21.201650723544,2.55165637802722,11.8329638368063,6.66793059970422,14.7832536456288,7.61253904415818,1237.26403929825
"169","38.883-123.417",38.883,-123.417,"USA_Ca_Sonoma",949,1605,16.513378385473,10.7628466670444,15.5297177013556,2.18810222036028,277.081697434145,16.7365026990989,17.2119101784446,3.12938250897297,20.9657516513325,13.3424141455907,21.1696939977181,5.24476451013617,1382.78246421331
"170","35.867-79.983",35.867,-79.983,"USA_Nc_Durham",951,1490,9.62921832291,6.73468863088849,8.96987647404935,9.62573313782991,830.20855652204,19.258192648566,20.5921951293945,6.24291227190804,10.0875209746503,6.99298805504275,9.20870725535199,9.02818733029827,1195.45389043635
"171","37.364-80.539",37.364,-80.539,"USA_Va_MountainLake",952,1190,8.15942392339852,6.10550216706046,6.37791660266557,10.1969696969697,501.780475911729,19.0768595531734,19.8297832142223,3.88061390334766,8.55902074089039,6.32656179125082,6.83139429387797,8.83853990159851,1030.54088968358
"172","33.955-83.383",33.955,-83.383,"USA_Ga_Athens",958,1257,10.0899708926201,7.00599216443317,9.41423686825646,9.13333333333334,893.625112452768,20.4255603654136,21.8812092174183,6.41528424561899,10.9982145910962,7.4120513380992,10.4901708883771,8.86093950962579,1265.97096062871
"173","46.32-117.978",46.32,-117.978,"USA_Wa_Dayton",959,496,9.04364549316045,6.59074393270368,7.29822899561927,3.26450433988122,218.709185996706,14.6287503245543,14.8257820822976,5.49346560842293,7.66743701218887,5.74594453252344,5.82539251749162,5.58226935875712,602.645996055237
"174","34.368-79.294",34.368,-79.294,"USA_Sc_GeorgeTown",960,1188,9.46209258376241,6.75101321550425,8.74869330150979,10.4995147201553,1003.56257908136,20.2614301984498,21.8526741721413,6.695311871422,9.82487705789446,6.90839963129044,9.10542010642087,9.79208296756018,1259.78996311454
"175","26.976-81.128",26.976,-81.128,"USA_Fl_Lakeport",962,1320,10.9910716339181,7.65526739414781,10.1684747437118,9.19117040605925,1320.85431905754,23.4960314795972,24.3798690795898,4.48884767113217,10.9910716339181,7.65526739414781,10.1684747437118,9.19117040605925,1320.85431905754
"176","44.25-116.968",44.25,-116.968,"USA_Idaho_Weiser",964,312,6.9909979220501,5.39163884516297,4.93699261320982,2.26835664335664,137.879953438822,16.2270389116728,16.4439792979847,6.02024978634648,6.164864822672,4.89738366423725,3.99401553339441,4.06428965151175,392.962204666304
"177","34.083-118.701",34.083,-118.701,"USA_Ca_SantaMonica_3",969,379,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"178","34.086-118.651",34.086,-118.651,"USA_Ca_SantaMonica_7",971,379,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"179","34.034-118.7",34.034,-118.7,"USA_Ca_SantaMonica_9",975,379,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"180","34.5-119.817",34.5,-119.817,"USA_Ca_SantaBabs",1004,650,12.03855674259,8.01474156778898,11.3978438280434,2.05711722488038,273.136103643748,12.2336166984157,12.3667870261452,4.37064459609606,12.929178714333,8.30780083773954,12.66443034368,2.68741604230039,460.712388922124
"181","18.25-97.433",18.25,-97.433,"MX_Tehuacan",1006,611,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924,18.79690852431,19.1552291870117,2.74851495679573,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924
