"","latlon","lat","lon","site_name","id","map","mean_storm_size","median_storm_size","sd_storm_size","storm_freq","map_reanalysis","mean_temp","median_temp","sd_temp","mean_storm_size_fy","median_storm_size_fy","sd_storm_size_fy","storm_freq_fy","map_reanalysis_fy"
"182","39.583-119.783",39.583,-119.783,"USA_Nv_Desert",1015,225,6.27194086067066,4.89983745400836,3.99899737967822,1.32178932178932,72.7538914316679,14.758555523027,15.0092695756392,5.38214031554381,6.45963615834307,4.84606335706882,4.72260036404628,2.40527529959374,257.784926645507
"183","53.75-122.7",53.75,-122.7,"CA_Bc_PrinceGeorge",1016,611,7.87954463366642,5.95961792886638,5.81527637826087,5.8394584139265,248.125154810027,13.2335506161285,13.384902121804,3.64294895150998,6.1230007464376,4.64180618741507,4.40412836546601,5.9808954126942,598.366071528121
"184","36.017-78.983",36.017,-78.983,"USA_Nc_DukeForest_3",1044,1220,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,20.2290467695756,6.49575760923381,9.68193803071708,6.77524986190044,8.71205173231034,9.04549741747137,1156.00795548844
"185","35.171-79.382",35.171,-79.382,"USA_Nc_Bragg",1066,1190,9.76409058569697,6.88002657854337,9.0863896038174,9.88452088452089,898.812397231591,19.3634247018982,20.7309312300248,6.43517775173296,10.1906088030356,7.12794461652679,9.33872418579887,9.19035583773962,1225.49218956165
"186","-15.933-47.883",-15.933,-47.883,"BR_IBGE",1074,1500,12.869021644919,8.7426417990884,12.7839531439208,9.98622379192781,1568.73100351865,21.8795418364382,22.014243108576,1.8865113455131,12.869021644919,8.7426417990884,12.7839531439208,9.98622379192781,1568.73100351865
"187","-46.517-71.05",-46.517,-71.05,"AR_Patagonia",1099,188,5.63988917325309,4.59441150117474,3.47680682430958,1.69345315318166,101.748786116542,10.5582701282871,10.5032280661843,3.29636615759938,5.81880375197618,4.53809883772319,3.83683391617954,2.78532347957455,322.475291157455
"188","34.267-118.15",34.267,-118.15,"USA_Ca_SanGabriel",1106,1200,11.686472450715,7.86688971497246,10.5012170990582,1.19090909090909,123.759677219776,15.748884381381,15.8387820157138,4.59518907331085,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849
"189","34.083-118.683",34.083,-118.683,"USA_Ca_SantaMonica_1",1107,766,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"190","34.0416666666667-118.708333333333",34.0416666666667,-118.708333333333,"",1109,403,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"191","11.783-70.133",11.783,-70.133,"VE_Pataguana",1119,500,6.87881722480075,5.01305296218065,5.52344113439882,3.8604781250638,460.401122765466,27.9577688616057,28.1059610540216,0.836355677417841,6.87881722480075,5.01305296218065,5.52344113439882,3.8604781250638,460.401122765466
"192","-18.101-64.456",-18.101,-64.456,"BO_1",1120,482,8.12932277683801,5.37531642936466,7.85494592956135,5.47198211624441,683.022975885513,17.8047366688568,18.4425785411488,2.86279528411345,8.12932277683801,5.37531642936466,7.85494592956135,5.47198211624441,683.022975885513
"193","11.93-69.96",11.93,-69.96,"VE",1121,638,6.35551982027053,4.69467193988914,4.75399336152617,3.53412204234122,413.320102794108,27.7638952389088,27.9116371848366,0.852501321870737,6.35551982027053,4.69467193988914,4.75399336152617,3.53412204234122,413.320102794108
"194","19.09-71.68",19.09,-71.68,"DO_1",1122,1559,11.3332085296004,7.44526247822002,11.3247748073146,10.2222199538615,1529.28408782808,23.4944257421104,23.6905760331587,1.60048735950474,11.3332085296004,7.44526247822002,11.3247748073146,10.2222199538615,1529.28408782808
"195","18.617-70.24",18.617,-70.24,"DO_3",1123,955,9.04840558905322,6.32834379910491,8.75188311884531,14.9374762672764,1814.19235294287,22.9155620922064,23.1535245028409,1.45772269436831,9.04840558905322,6.32834379910491,8.75188311884531,14.9374762672764,1814.19235294287
"196","18.42-71.76",18.42,-71.76,"DO_2",1124,662,10.8924341119069,6.49333069418472,12.2603989287332,5.16644345997591,779.162665383204,22.1498902116125,22.279853959517,1.40699963205745,10.8924341119069,6.49333069418472,12.2603989287332,5.16644345997591,779.162665383204
"197","-18.274-64.158",-18.274,-64.158,"BO_2",1125,533,8.12932277683801,5.37531642936466,7.85494592956135,5.47198211624441,683.022975885513,17.8047366688568,18.4425785411488,2.86279528411345,8.12932277683801,5.37531642936466,7.85494592956135,5.47198211624441,683.022975885513
"198","-16.541-67.391",-16.541,-67.391,"BO_3",1126,1433,6.44448501875591,4.89870368111455,4.5441423527734,10.4278770185575,1026.02082774248,14.2189800626427,14.5508693348278,1.9792623881579,6.44448501875591,4.89870368111455,4.5441423527734,10.4278770185575,1026.02082774248
"199","-40.05-71.167",-40.05,-71.167,"AR_Melequina ",1127,684,9.70919794309662,7.10206926853227,8.11525845719587,4.49787792233375,229.575480141293,12.0152757508523,11.8681314641779,3.48337065421208,10.9837818769171,7.80412558540279,9.56834344682304,9.26952412061327,1327.65049995666
"200","-40.65-71.017",-40.65,-71.017,"AR_Alicura",1128,400,8.10884237539219,5.919435455104,6.64357716313136,4.18900779974606,201.754600774283,11.2105321419136,11.0710397893732,3.52870290235444,9.4829659292921,6.85635852521624,7.86830207025562,8.74317824551375,1112.63039463296
"201","-41.05-71.533",-41.05,-71.533,"AR_LlaoLlao",1129,1500,10.1850713292856,7.66688902671872,8.17804111619932,8.5037059303474,453.747441046088,10.1521469826763,9.94303075617012,3.32976195437243,12.2570664767494,9.21997312456369,9.84182457563712,13.3278525202621,2072.90260333115
"202","9.917-66.917",9.917,-66.917,"VE_Aragua",1174,1276,9.61154257521757,6.86033553205727,8.41239013564652,8.59080905620317,1123.47979976089,24.9277447173188,24.8461156671697,1.15317540894084,9.61154257521757,6.86033553205727,8.41239013564652,8.59080905620317,1123.47979976089
"203","10.25-67.05",10.25,-67.05,"VE_Miranda",1175,900,7.96007894375236,5.90081976488529,6.37685306356468,9.40319498601556,1029.08851004158,20.7577758176693,20.7938839999112,1.1393325756161,7.96007894375236,5.90081976488529,6.37685306356468,9.40319498601556,1029.08851004158
"204","34.083-118.7",34.083,-118.7,"USA_Ca_Malibu_2",1186,454,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"205","21.683101.417",21.683,101.417,"CN_Xishuangbanna",1188,1560,9.889493661899,7.31121407689484,8.55004524870282,11.0793683522855,1404.38939386641,21.3884818177188,22.3503780018199,3.54589398281047,9.889493661899,7.31121407689484,8.55004524870282,11.0793683522855,1404.38939386641
"206","32.013-110.629",32.013,-110.629,"USA_Az_Pima",1195,310,14.5370535096138,8.34805202358191,16.8196110120371,2.13379073756432,335.792501462105,19.453495495438,19.8416544133966,7.1961616315787,13.5881494349314,8.03808160962283,15.727206742865,2.29392238123431,391.984530028861
"207","42.726-84.451",42.726,-84.451,"USA_Mi",1218,781,9.69630096796493,6.73466982732696,8.61046833348445,7.7475876079228,484.918437801389,17.3284098968584,18.0528628262606,5.38318624079993,8.7176964194838,6.09953305424741,7.62069019418861,7.14136741318417,866.430005033943
"208","47.31711.1",47.317,11.1,"AT_Tyrol_Telfs",1227,883,8.63177834729131,6.597866839253,6.48199431740431,13.2980437284235,650.265906592741,9.24610341448506,9.42090190540662,3.8850320874544,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187
"209","42.883-72.317",42.883,-72.317,"USA_Ma_HarvardForest",1237,1071,10.6139646449747,7.45665799228432,9.40777716057264,8.46247357293869,553.116733532014,17.092805487409,17.6634589455344,4.75586533946548,10.5955782012747,7.49712491259826,9.21483356145205,8.26148663822143,1159.87566920076
"210","19.583-96.367",19.583,-96.367,"MX_Veracruz",1245,1350,21.8460424707648,10.1846846639687,32.1512801786585,4.74529530653492,1304.52978373649,24.1526612640525,24.9891744440252,2.78344428487432,21.8460424707648,10.1846846639687,32.1512801786585,4.74529530653492,1304.52978373649
"211","37.417-122.25",37.417,-122.25,"USA_Ca_Jasper",1248,579,15.0872094852109,10.1443645931696,14.4162763525599,3.65034965034965,659.703119753749,14.1574995996107,14.3027721058239,3.60022497558239,15.6046995897232,10.39793587385,15.0300888480232,3.99564542800563,802.863855688965
"212","19.5-105.05",19.5,-105.05,"MX_Chamela",1250,748,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,26.6304039695046,2.16416383202884,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936
"213","47.23311.35",47.233,11.35,"AU_Tyrol_Natters",1273,883,8.6575251077548,6.62852237376765,6.48602186662368,13.3850267379679,634.984850740337,9.37904430078882,9.54952115145599,3.82466103495351,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187
"214","47.18311.317",47.183,11.317,"AT_Tyrol_Birgitz_1",1275,879,9.49453936128438,7.48427887542427,6.76594595079275,14.3348115299335,198.14886164583,11.494481041479,11.6276969216087,3.17754920220705,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187
"215","47.1511.117",47.15,11.117,"AT_Tyrol_Praxmar",1280,879,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187,3.10290754796891,3.43311559503731,7.27390304213069,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187
"216","47.26711.367",47.267,11.367,"AT_Tyrol_Innsbruck",1281,883,8.54040988694528,6.51331055057447,6.42690586285443,12.9973103819258,675.41362357171,8.94209218468959,9.14999916770244,4.03989721682835,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187
"217","47.23311.3",47.233,11.3,"AT_Tyrol_Götzens",1284,883,8.69858826999408,6.64986780363093,6.52617651804704,13.4258694325808,622.953939563599,9.4777159099102,9.64498457475144,3.77891844891941,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187
"218","45.817-121.95",45.817,-121.95,"USA_Wa_WindRiver_2",1289,2200,8.87434253249912,6.59910868154839,6.94336835763384,4.6668449197861,268.170679986906,14.1758877971466,14.2386677135121,4.55728121672686,12.8883325007955,9.10817368845032,11.2904559044482,10.2640385439846,1690.43481770341
"219","53.417-113.75",53.417,-113.75,"CA_Alberta_Woodbend",1294,475,10.4350137257437,7.0667784339325,9.28170180223406,6.7006993006993,318.557529223838,13.8278768109942,14.0460991599343,3.59477667095322,8.21763064584202,5.36353812473614,7.85624505016132,4.08349835657269,507.509747071692
"220","53.441-116.661",53.441,-116.661,"CA_Alberta_Edson",1306,563,9.53244809510462,6.68550028698519,8.2121670417719,8.6995377503852,352.280566529848,12.2112014347306,12.2659753972834,3.47752782707019,7.39497113249485,4.98348757704,6.68097388684908,5.41056284833514,625.354140821586
"221","-34116",-34,116,"AU_Wa_Pemberton",1315,1200,10.6815976344344,7.78846165429885,8.8039767604527,7.04734091419472,986.609077511486,15.4328326074536,14.7821473555131,4.6466677635787,10.6815976344344,7.78846165429885,8.8039767604527,7.04734091419472,986.609077511486
"222","31.783-110.833",31.783,-110.833,"USA_Az_SantaRita_1",1353,394,18.6617102903237,9.83244331363081,23.574841684944,2.06201298701299,356.562154063396,18.282920331088,18.9223435835404,6.29873004989273,15.419793201123,8.4355549136473,20.1783413698756,2.35741787967254,454.322798792937
"223","31.783-110.9",31.783,-110.9,"USA_Az_SantaRita_2",1355,430,17.0317420644119,9.03846663846211,22.0008632786373,2.19493006993007,393.718972022729,17.248170727283,17.5829688332297,6.78452207181982,15.419793201123,8.4355549136473,20.1783413698756,2.35741787967254,454.322798792937
"224","34.042-118.708",34.042,-118.708,"USA_Ca_Pepperdine_2",1356,403,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"225","34.042-118.722",34.042,-118.722,"USA_Ca_CorralCanyon",1368,403,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,14.5330334750089,4.69334350416508,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622
"226","39.7-111.783",39.7,-111.783,"USA_Ut_Tintic_1",1370,422,10.3221969024868,7.27484052805018,8.67213561608333,2.48216340621404,140.207883657848,15.2227896599281,15.6900970458984,4.51356492737591,6.8992693264267,5.05145956164184,5.81284857663477,3.89178286344242,400.907563810241
"227","39.933-111.417",39.933,-111.417,"USA_Ut_4",1402,486,11.7798117668397,8.02701313122684,10.8651742698287,2.53417385534174,139.407207115243,13.3937849807993,13.7614255038175,3.917337997903,7.23112599780449,5.15864903054369,6.49291327244235,4.41662005185473,469.710806359845
"228","47-114.467",47,-114.467,"USA_Mt_Alberton_1",1407,340,8.23288210243449,5.9400259107563,6.66903917299543,4.2219598583235,201.335369605934,14.848911713259,15.0516078602184,4.63506964170354,6.07873587344482,4.3684560531454,5.00163029868101,4.15325521099157,438.112424058363
"229","-5.133145.683",-5.133,145.683,"PNG_Madang",1420,3558,22.113152912309,12.1429004088383,27.8261734788714,12.4227997468509,3416.32939257359,26.4457452076124,26.5097958651455,0.95060744643352,22.113152912309,12.1429004088383,27.8261734788714,12.4227997468509,3416.32939257359
"230","10.2-84.7",10.2,-84.7,"CR_Monteverde",1436,3000,11.9158354516796,8.33922180908055,11.3054905997344,18.3595512728906,2760.8663352391,25.104912562791,25.0141537753018,1.19057856181155,11.9158354516796,8.33922180908055,11.3054905997344,18.3595512728906,2760.8663352391
"231","-22.583165.917",-22.583,165.917,"NC_MtAoupinie",1444,2500,11.3743941872013,6.41982399461664,14.1582084430171,5.4882489843415,893.897876739563,23.1678231437003,23.1514013117009,2.00305570916009,11.3743941872013,6.41982399461664,14.1582084430171,5.4882489843415,893.897876739563
"232","-16.533145.583",-16.533,145.583,"AU_Qld_BartleFrere",1447,3000,16.7408767705993,8.76598763300783,22.4975439957379,9.17475654819019,1969.4875057689,23.5502616686726,23.9709483753551,2.50004911440995,16.7408767705993,8.76598763300783,22.4975439957379,9.17475654819019,1969.4875057689
"233","44.817-79.4",44.817,-79.4,"CA_SankeIsland",1448,945,10.8864888545203,7.6934771455655,9.40647333245017,7.27330631152287,438.729728373583,15.9562796640755,16.4403497869318,4.62709697986302,8.84322573251718,6.21531230180567,7.56063432881227,8.53082293857052,1025.27043646662
"234","4.95114.41",4.95,114.41,"BN_Badas",1460,3000,16.603379874196,9.80277316803536,19.5417625742888,14.6186350366454,3057.80576247032,26.9234636842166,26.9496638904918,0.732650680965755,16.603379874196,9.80277316803536,19.5417625742888,14.6186350366454,3057.80576247032
"235","4.66114.52",4.66,114.52,"BN_Andalau",1462,3000,20.1381954827515,11.2180072690403,24.6967119985971,13.7412510462814,3461.34088686897,26.7756352568856,26.8003263993696,0.696394474026586,20.1381954827515,11.2180072690403,24.6967119985971,13.7412510462814,3461.34088686897
"236","52.4170.667",52.417,0.667,"UK_Thetford",1501,588,6.50503519399214,5.08615889771714,4.38328279153909,6.36363636363637,304.157951186135,13.8818680511124,14.0259689331055,3.28278934106279,6.20628124548215,4.91708919093732,4.04828505798387,6.73737827409509,651.620808445256
"237","35.2-82.233",35.2,-82.233,"USA_Nc_Tyron",1504,1458,10.3292180766203,7.25901459714144,9.71149589755045,11.0912771439087,1016.91695795563,18.5636953725243,19.8831265536221,5.8146268396881,11.2716553123016,7.69865945198531,10.8179944028696,10.3297470551007,1512.18351248546
"238","47.26710.7",47.267,10.7,"AT_Tyrol_Hahntenjoch",1518,879,9.33735304547007,7.79145351081917,6.16425627376197,13.2954545454545,70.6005513309221,9.6104538830844,9.59366510564633,2.98230089605228,8.13563142295285,5.99748020944059,6.49568782133154,10.3178143437519,1140.76202098126
"239","47.18311.3",47.183,11.3,"AT_Tyrol_Axamer",1519,879,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187,3.10290754796891,3.43311559503731,7.27390304213069,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187
"240","38.683-119.733",38.683,-119.733,"USA_Nv_Alpine",1526,550,7.42370809328266,5.77379614469299,5.33500118234662,1.6025078369906,72.554715671332,13.3774963206707,13.6753678755327,4.37094684926817,8.81476132712763,6.17052362983073,7.81249065974906,4.73796010860911,585.988743572012
"241","39.367-119.683",39.367,-119.683,"USA_Nv_Virginia",1527,473,6.67462942062488,5.52002160238441,4.24520923633345,1.37180185084377,67.9863670402553,14.0812497042935,14.3535159024325,4.82270311880632,7.39578851256856,5.3912447275996,5.99309060600072,3.51332094808403,393.392364612911
"242","39.567-119.833",39.567,-119.833,"USA_Nv_Peavine",1528,245,6.25960353487005,4.94240275520662,4.00840031093168,1.30669330669331,68.9225668126327,15.0393623999902,15.3110412597656,5.2430330513887,6.45963615834307,4.84606335706882,4.72260036404628,2.40527529959374,257.784926645507
"243","51.233-116.05",51.233,-116.05,"CA_Alberta_Banff",1529,569,7.54656360463771,5.88375510489145,5.20779216380751,6.40717029449424,128.770098008591,8.71835042291661,8.73372192382815,2.9117680978587,5.98097150783773,4.54263193342327,4.1621589109001,6.40671253291958,626.24492682151
"244","25.7105.583333333333",25.7,105.583333333333,"",1539,1100,8.16989137462019,5.9886635921959,6.83492909628535,12.156272584366,1377.81419257608,16.915391995341,18.184562960538,6.18926554977539,8.16989137462019,5.9886635921959,6.83492909628535,12.156272584366,1377.81419257608
"245","25.4333333333333108.083333333333",25.4333333333333,108.083333333333,"",1544,1320,9.61337733568066,6.96661440052346,8.24797905808926,13.5037105751391,1363.76436751326,21.1773816167092,22.503645879572,5.52612946021008,9.32761908279045,6.6885197580665,8.10473396225481,11.6747279668456,1445.18960487304
"246","26.25105.733333333333",26.25,105.733333333333,"",1560,1398,8.56417501274827,6.09081282793671,7.65681689726351,15.2737226277372,1319.75043405561,18.5439041643959,19.526924272017,4.44731759644505,8.41633100272806,5.93713143385354,7.58500626861134,11.8374905579487,1386.43413998661
"247","-45.95-67.5166666666667",-45.95,-67.5166666666667,"",1585,287,6.87326387267431,5.2629855258221,5.01838221752171,1.78008700627455,135.411796272835,13.6351780943999,13.7926947853782,4.25766697955917,6.86201870755567,5.12580657224383,5.26076490595364,2.11243696792765,245.157262753528
"248","-42.3876147.0487",-42.3876,147.0487,"",1604,573,6.8397374090329,4.98174336633052,5.33458420706794,5.67924253223612,315.384057029064,12.4467140220906,12.2562810724432,3.49091831846068,6.17030347630236,4.61533137713559,4.67286405792558,6.34379274442153,650.631377531728
"249","-18.4373146.1287",-18.4373,146.1287,"",1619,1923,18.4806903621576,9.6911248376339,25.3300183127372,9.63701692423902,2267.65782007477,23.347303805562,23.9047593550248,3.33112137031093,18.4806903621576,9.6911248376339,25.3300183127372,9.63701692423902,2267.65782007477
"250","-18.7105141.8301",-18.7105,141.8301,"",1635,634,13.2423755428001,8.3391613007883,14.4579877519892,4.01193475287345,694.741385032449,26.9195549880692,27.6114303588867,4.27418808437659,13.2423755428001,8.3391613007883,14.4579877519892,4.01193475287345,694.741385032449
"251","-33.68151.1479",-33.68,151.1479,"",1651,1284,11.5040262993741,7.01244967836167,12.8139146844589,7.01533389135006,1082.93198818114,17.3036173911993,17.3648283524946,4.39950603760186,11.5040262993741,7.01244967836167,12.8139146844589,7.01533389135006,1082.93198818114
"252","-42.9813147.1903",-42.9813,147.1903,"",1667,826,6.35229829721548,4.69327975911173,4.7671136755655,6.19475605672355,395.518565894668,12.8267872204536,12.5965755115856,3.63429495944217,6.08288616718832,4.5198947071119,4.58929029124151,6.3707449523304,650.656853325345
"253","-18.296145.4927",-18.296,145.4927,"",1683,1139,11.5624037498186,7.00860345064112,12.808742547883,5.27086948533165,844.730568893236,21.544519297069,22.052051336115,3.77478941861109,11.5624037498186,7.00860345064112,12.808742547883,5.27086948533165,844.730568893236
"254","-32.966146.1679",-32.966,146.1679,"",1700,415,11.5757633552743,7.52849190924528,11.166879872803,2.69830127678229,360.66511475038,18.5242094811615,18.5165348399769,6.63266796520411,11.0256519638746,7.14617530307309,10.645606903983,2.78586448359635,416.336864415147
"255","-32.7797150.9229",-32.7797,150.9229,"",1717,812,9.72274630652043,6.48523218554064,8.91338561931086,5.66642982388532,704.608265404789,16.9036407714025,16.8903499256481,5.46743375230456,9.61753797996518,6.40887741147625,8.84392807577559,5.54056917706143,743.002876723046
"256","-15.9333333333333-47.8833333333333",-15.9333333333333,-47.8833333333333,"",1732,1500,12.869021644919,8.7426417990884,12.7839531439208,9.98622379192781,1568.73100351865,21.8795418364382,22.014243108576,1.8865113455131,12.869021644919,8.7426417990884,12.7839531439208,9.98622379192781,1568.73100351865
"257","21.9333333333333101.25",21.9333333333333,101.25,"",1744,1500,9.889493661899,7.31121407689484,8.55004524870282,11.0793683522855,1404.38939386641,21.3884818177188,22.3503780018199,3.54589398281047,9.889493661899,7.31121407689484,8.55004524870282,11.0793683522855,1404.38939386641
"258","49.5-113.92",49.5,-113.92,"",1758,5.2,10.2517289044987,7.30405195732601,8.89968078722541,5.83030303030303,287.685703974897,13.9679289826159,14.2367009943182,4.01053637212614,7.84447281798538,5.35702824629632,7.16414752055297,4.34956617602025,513.953068777436
"259","49.62-114.5",49.62,-114.5,"",1759,3.5,8.89080951846547,6.44701356025921,7.14792801789088,5.37735849056604,182.923290162073,10.9492061503756,11.0877084905451,3.46567124552665,6.76171068615106,4.9474529966458,5.39001542476021,6.36942000285813,663.770997815437
"260","36.3709875472222-80.0149431180556",36.3709875472222,-80.0149431180556,"",1769,NA,9.26408794859834,6.58155495464929,8.42534114306797,10.0051948051948,822.970103697307,18.8534278023177,20.1812702525745,6.11662923146192,9.69280050050655,6.83520000798374,8.6467713548386,9.25225078088317,1182.90541450347
"261","41.3166666666667-220.354722222222",41.3166666666667,-220.354722222222,"",1776,NA,10.5450405564197,7.30140231676738,9.41601190122549,12.9251944552192,1778.58393053866,12.4182509385286,11.5741701993075,4.36907054751316,10.5450405564197,7.30140231676738,9.41601190122549,12.9251944552192,1778.58393053866
"262","34.1333333333333-117.833333333333",34.1333333333333,-117.833333333333,"",1791,350,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,11.4164653431286,5.80634629790444,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838
"263","37.0166666666667-2.41666666666667",37.0166666666667,-2.41666666666667,"",1858,242,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,13.6968315818093,6.53069301318041,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347
"264","38.2333333333333-4.2",38.2333333333333,-4.2,"",1864,725,9.41808097187815,6.8158632774033,7.56922606192185,4.05659241420831,425.328620816507,16.9332827747765,16.3189154885032,6.99058009392212,9.29574835890647,6.74641481531911,7.44811282406273,4.41955984729396,555.557199311815
"265","-43.2666666666667-71.6833333333333",-43.2666666666667,-71.6833333333333,"",1935,1500,7.48666119024636,6.20477166279954,4.59565378753535,8.79545454545454,61.1051883080082,12.172524099639,12.0427515203303,2.89497267717863,10.1613514468797,7.6741666408171,7.98906102442258,14.6794050997285,1919.36235617649
"266","-42.9166666666667-71.4166666666667",-42.9166666666667,-71.4166666666667,"",1936,1000,6.41402094553168,4.96098972931081,4.38586200099899,3.92104004840158,153.916893140133,11.4400383475961,11.273659584739,3.37780701076062,7.34437272163153,5.41564659559464,5.74128235663148,7.58870628585428,809.996537786004
"267","-42.9-71.3",-42.9,-71.3,"",1938,900,6.37005436040509,4.88801484435416,4.41769459597817,4.11025468441279,185.306667185575,11.00235285274,10.8250847556374,3.48700039188853,7.34437272163153,5.41564659559464,5.74128235663148,7.58870628585428,809.996537786004
"268","-43.1166666666667-71.55",-43.1166666666667,-71.55,"",1939,1032,7.84715796093192,6.19451419831338,5.43455947855491,10.8787555423674,564.8224362759,10.219751560867,10.0643058083274,3.38942943629152,10.1613514468797,7.6741666408171,7.98906102442258,14.6794050997285,1919.36235617649
"269","-35.8333333333333-72.5",-35.8333333333333,-72.5,"",1940,671,17.5837475365274,11.8684769699625,17.2890370942067,1.90372094063947,272.913745427222,14.9127237323025,15.0265416925603,2.73330321894332,18.0162955437164,11.653722868174,18.3340272760154,3.73431598717923,849.583162158703
"270","-46.5166666666667-71.05",-46.5166666666667,-71.05,"",1944,188,5.63988917325309,4.59441150117474,3.47680682430958,1.69345315318166,101.748786116542,10.5582701282871,10.5032280661843,3.29636615759938,5.81880375197618,4.53809883772319,3.83683391617954,2.78532347957455,322.475291157455
"271","21.1666666666667112.516666666667",21.1666666666667,112.516666666667,"",1993,1900,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,24.7898282137784,3.76253001939848,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783
"272","21.9101.766666666667",21.9,101.766666666667,"",2067,1379,11.1879345546026,8.06133114690469,10.1123731316535,11.5049833615744,1631.40248978355,20.8186096228809,21.7606683904474,3.61429549842466,11.1879345546026,8.06133114690469,10.1123731316535,11.5049833615744,1631.40248978355
